win,time,turretsLost,inhibitorsLost,turretTakedowns,inhibitorTakedowns,nexusTakedowns,bountyLevel,turretKills,deaths,damageDealtToTurrets,inhibitorKills,assists,kills,killingSprees,goldEarned,champExperience,champLevel,dragonKills,baronKills,totalDamageDealtToChampions,firstTowerKill,visionScore,neutralMinionsKilled,totalTimeCCDealt,detectorWardsPlaced,matchCount,rank
0.48625702586623654,1933.400213535473,6.252149974007579,1.0793558152429525,2.1471144920330754,0.5288276791476667,0.23742905263014993,0.9586417589118785,1.1517768987884973,6.66618883025528,3001.601471989103,0.20148104386643595,8.972981415364426,6.539808553938681,1.4838284103901223,12383.146763725907,14602.841178427161,15.204509683286684,0.4174785468549674,0.1074304073439339,21552.35587817526,0.07721459595210906,29.964932648036946,34.64643348851645,261.8865110201415,2.2264914085449115,1.8255288150968292,33
0.4738831861532417,1939.8512126201852,6.3593885578344285,1.116364246993234,2.109842348635093,0.5171764743626119,0.23129331836636197,0.9077843375351344,1.1364959503722245,6.762202643762378,2974.25614578373,0.1998227085937641,8.889780316085067,6.443227839554946,1.4597422391403825,12271.749543497097,14526.082893403664,15.155835556239698,0.4196817829967489,0.10192493159634347,21230.212577688235,0.07607384113415615,29.345438455443425,34.456136378355616,258.3843899379428,2.0594970985294285,1.818873685400882,34
0.5241926233545817,1892.1592268803286,5.891098921833298,0.9433571881342174,2.3161991506138127,0.5636870592109834,0.25851736516414486,1.1140706793671877,1.2122451059715247,6.233397638448739,3091.1740757684543,0.20218241015524038,9.300560613797806,6.660411853427265,1.5151201100321106,12563.478713476767,14593.290253964085,15.227037712787542,0.4290270964437163,0.127753227897145,22003.55027364276,0.08490882892162893,32.14128450417035,36.24704420717924,263.7445956434401,2.8939732299213787,1.996310658695535,41
0.5111594283916835,1899.1229790557993,5.994831631084027,0.976556087225907,2.264887280839144,0.5548438794761537,0.2511910542171752,1.040791253155995,1.1817572954382412,6.370217324880133,3024.103365620111,0.20400866188038166,9.288299322624093,6.568778226057958,1.495350750769398,12492.15319341153,14548.33472408047,15.197248855933728,0.43013832589245005,0.12444572925313521,21808.290713269827,0.08143541960985805,32.15105123828015,35.95673546374331,263.19017971803663,2.8097806266681333,2.036147530939836,42
0.5058842330302427,1907.3342378339703,6.054586748816562,1.003945818765935,2.236133644191982,0.5482223117182158,0.2469874409795384,1.007760401981383,1.181163482027528,6.43771328443325,3016.266456252617,0.20035063365053804,9.231314991669155,6.545349472434878,1.489529877831866,12492.434662821672,14593.666746782035,15.215907923356149,0.43680758051699414,0.12209566277642354,21706.474982816937,0.08109522743367889,31.85651984308423,36.40572854909083,263.5032729292654,2.7229885018230062,2.0265776029209888,43
0.4872413069091673,1911.934875758058,6.192007790474349,1.048300581115428,2.1739163884863846,0.5319955712812151,0.2376616207062381,0.9642319661410172,1.1508581348828448,6.543094191841132,2969.026836403125,0.19575002917726672,9.098777096985058,6.433382701601144,1.462934945865041,12377.866651078508,14521.033092956037,15.178187237896832,0.4257370060274663,0.11811820484386026,21400.682594493283,0.07827584649510476,31.25015428414846,35.520669942447434,261.0991168270975,2.574636270267191,1.9798730630682142,44
0.5174898336570714,1860.9099651587755,5.873988073759576,0.9157776709635078,2.3369122266621494,0.5424177011389145,0.2668851780027831,1.074961702687462,1.1878688484376456,6.103396455611554,3021.300181394631,0.18367554435670821,9.514349529966541,6.384742902062735,1.4604292832614012,12391.912814717825,14276.729334670237,15.069941086929472,0.42343876503072003,0.12943412700432652,21273.276712192175,0.0853806178192409,33.09703358165882,36.39582895178041,257.74449360478974,3.2238455738889353,1.9537791248342489,51
0.5286640568132566,1870.3443164433936,5.813172363740645,0.9071778792985923,2.373564551962358,0.5738078646842346,0.27265925136582425,1.1167821609736366,1.1911960628417617,6.114224995884762,3051.6223585080056,0.1999244455166275,9.514635639511589,6.527897984625135,1.4909216885130354,12474.604673278025,14371.915331046172,15.120454872019598,0.43471262686891154,0.1363764199030827,21680.051687054798,0.08742283469061633,33.304948807829305,36.29023995848603,260.03719699342884,3.178410191616385,2.0425078369905956,52
0.5215252647213484,1878.201969086629,5.882518386213315,0.9255461635884097,2.331289756036657,0.5664833960666659,0.26752460507728537,1.0782052789997332,1.193903776030415,6.185937967951621,3030.8711302705533,0.20066146851171066,9.462715683284992,6.465073714333823,1.4737555622943146,12467.267884795569,14440.048616054466,15.161187520870872,0.4325336656308926,0.1339669453536111,21574.40669772327,0.08135005411659035,33.10188003381343,36.57621012611785,261.7504509225527,3.096248938663525,2.109039480498785,53
0.5029795732892326,1883.8208384997722,6.009859182480834,0.9708641300904224,2.2561864363911286,0.5460996725505737,0.25238288879163456,1.023728802433287,1.162408375471335,6.316500325554813,2974.179618358619,0.19362906376730993,9.295276056961121,6.40336123817843,1.463468327250335,12398.602547730317,14404.669503239147,15.13351380733239,0.4248087795977558,0.12579741864982544,21388.58241160921,0.0797547743044988,32.47835745170126,36.00435352805471,260.6839463060419,2.971916357709335,2.131803224744982,54
0.5466525814833633,1821.589351014629,5.679166206130271,0.8214796456079458,2.458224417589056,0.5699325478515832,0.29648169862153223,1.1029308608242265,1.1686795656590747,5.792844132427766,2982.598335923437,0.18228096936165777,9.744197310497032,6.020852835785453,1.3812490423732693,12194.29834254091,13975.310565534257,14.915351962366346,0.4238417453484565,0.13972068548614947,20426.831078374125,0.08261303987427632,35.31215587379459,36.558932069529824,260.56207494322456,3.7658972490877964,2.850372003306696,61
0.5213069470308627,1838.6292160409917,5.794135066713877,0.8503454306227939,2.363907799164678,0.5471223665984263,0.27516801126268703,0.9999561107475026,1.1337484718489137,5.909875757296169,2881.6867538426377,0.1770235167876576,9.763388232618063,5.992335043061864,1.3783219494421797,12149.988053085826,14006.654042718386,14.932918964296194,0.41604844903518173,0.14231014943964165,20410.963626045173,0.08036678283150317,35.144474416537285,36.32439501393903,255.07621924602986,3.7052658686823934,2.7864427114577084,62
0.5097590322305487,1844.0440123436638,5.822353402635326,0.8826673155401258,2.356748266753168,0.5415604123157518,0.27161459418883593,1.0466310548977382,1.1414572711468893,5.9553282486182955,2928.3503779123516,0.18034153835874164,9.606681895831082,6.0279246317484425,1.372910162206045,12176.798181194288,14020.83115742142,14.941043699406823,0.4039296949099058,0.12972383763056097,20439.896567252305,0.0797613480200404,34.66187401713529,34.86855836649936,255.7126917098222,3.6068785356987942,2.561617458279846,63
0.5008356807200443,1851.126978515248,5.933655896898329,0.9144078287301775,2.287089144314532,0.538151352116044,0.26257872837982893,1.0392069870336027,1.1415285875237953,6.104092140727595,2903.896900456646,0.1812828179234414,9.448730346686512,6.166642485602412,1.399302683307764,12231.916531247689,14064.571012930772,14.960484702863056,0.43360334848862275,0.13638023002816038,20656.143278297877,0.08264621884815426,33.63527640501879,36.53124474197301,254.22763704808958,3.397511261493097,2.240925266903915,64
0.5281274099420239,1812.8835155151542,5.840581339785739,0.8147036174174122,2.5112921114955933,0.5455519629755141,0.27860891593073633,1.0739096409233282,1.198355407344169,5.729770176862903,3024.907955425548,0.16994977728180818,9.905846493945802,5.904465490704866,1.3518558813945372,12203.303181209596,13928.694821931454,14.888611621774903,0.41402235066871035,0.14256025531728647,20303.082269106282,0.08534773598388266,36.80318916919783,36.18205981791359,260.3657493819481,4.271177683835924,3.6608721272834415,71
