0,1,2,3,4
777.0,876.0,81.0,221.0,350.0
98.0,131.0,104.0,115.0,43.0
58.0,64.0,105.0,145.0,117.0
777.0,107.0,711.0,222.0,267.0
92.0,141.0,38.0,498.0,25.0
84.0,234.0,777.0,360.0,89.0
85.0,234.0,142.0,202.0,12.0
54.0,141.0,888.0,21.0,22.0
10.0,86.0,3.0,81.0,235.0
39.0,876.0,777.0,22.0,50.0
106.0,62.0,45.0,21.0,89.0
122.0,33.0,112.0,145.0,111.0
85.0,64.0,42.0,81.0,89.0
41.0,876.0,5.0,22.0,412.0
875.0,238.0,777.0,145.0,99.0
54.0,76.0,236.0,81.0,37.0
122.0,238.0,33.0,429.0,412.0
133.0,20.0,157.0,101.0,81.0
98.0,141.0,245.0,22.0,99.0
10.0,64.0,777.0,21.0,101.0
122.0,141.0,55.0,222.0,111.0
17.0,200.0,127.0,202.0,161.0
67.0,131.0,157.0,51.0,111.0
41.0,119.0,42.0,21.0,50.0
150.0,200.0,103.0,81.0,147.0
133.0,245.0,18.0,61.0,80.0
517.0,33.0,112.0,429.0,888.0
67.0,62.0,50.0,81.0,89.0
114.0,254.0,67.0,145.0,36.0
122.0,421.0,517.0,119.0,555.0
10.0,76.0,7.0,360.0,12.0
91.0,64.0,157.0,115.0,235.0
517.0,62.0,112.0,119.0,350.0
150.0,238.0,101.0,360.0,53.0
238.0,62.0,38.0,81.0,35.0
17.0,91.0,55.0,157.0,12.0
122.0,32.0,142.0,145.0,350.0
126.0,91.0,103.0,202.0,555.0
126.0,62.0,127.0,115.0,147.0
122.0,64.0,38.0,360.0,90.0
41.0,64.0,103.0,81.0,711.0
5.0,29.0,112.0,18.0,35.0
62.0,5.0,103.0,222.0,43.0
122.0,131.0,157.0,22.0,26.0
19.0,200.0,157.0,145.0,147.0
10.0,64.0,7.0,81.0,43.0
266.0,76.0,142.0,429.0,111.0
79.0,62.0,50.0,221.0,497.0
8.0,200.0,517.0,145.0,44.0
266.0,104.0,245.0,498.0,497.0
266.0,64.0,157.0,202.0,101.0
54.0,62.0,84.0,29.0,350.0
84.0,141.0,103.0,145.0,888.0
67.0,20.0,3.0,221.0,147.0
10.0,163.0,103.0,202.0,412.0
75.0,200.0,268.0,81.0,555.0
777.0,876.0,164.0,18.0,99.0
266.0,24.0,38.0,498.0,497.0
887.0,120.0,119.0,127.0,111.0
84.0,254.0,34.0,81.0,432.0
154.0,203.0,4.0,221.0,101.0
106.0,64.0,90.0,67.0,53.0
84.0,421.0,50.0,81.0,161.0
113.0,64.0,112.0,145.0,111.0
106.0,64.0,112.0,119.0,80.0
17.0,60.0,42.0,22.0,555.0
104.0,234.0,163.0,29.0,34.0
41.0,64.0,268.0,221.0,111.0
39.0,163.0,777.0,81.0,147.0
24.0,76.0,103.0,235.0,57.0
266.0,91.0,3.0,429.0,44.0
107.0,427.0,26.0,360.0,526.0
114.0,104.0,103.0,145.0,111.0
107.0,234.0,136.0,81.0,9.0
121.0,78.0,84.0,81.0,147.0
106.0,131.0,90.0,110.0,25.0
114.0,203.0,45.0,222.0,117.0
50.0,245.0,246.0,51.0,235.0
266.0,64.0,112.0,429.0,235.0
41.0,121.0,7.0,29.0,36.0
30.0,62.0,117.0,81.0,43.0
126.0,163.0,246.0,29.0,555.0
875.0,427.0,163.0,145.0,44.0
131.0,777.0,157.0,221.0,497.0
887.0,200.0,58.0,51.0,101.0
122.0,64.0,147.0,81.0,12.0
85.0,33.0,238.0,523.0,350.0
122.0,131.0,3.0,81.0,43.0
126.0,56.0,4.0,222.0,53.0
420.0,154.0,34.0,81.0,350.0
62.0,150.0,68.0,429.0,111.0
2.0,427.0,134.0,221.0,875.0
101.0,131.0,157.0,222.0,412.0
6.0,62.0,91.0,81.0,99.0
113.0,62.0,136.0,523.0,412.0
41.0,163.0,58.0,81.0,350.0
2.0,104.0,84.0,360.0,50.0
36.0,141.0,157.0,236.0,17.0
58.0,11.0,42.0,236.0,12.0
266.0,32.0,112.0,81.0,43.0
62.0,106.0,84.0,222.0,497.0
876.0,78.0,268.0,119.0,412.0
777.0,203.0,91.0,81.0,67.0
48.0,64.0,42.0,360.0,89.0
106.0,200.0,517.0,221.0,350.0
145.0,28.0,117.0,236.0,267.0
150.0,234.0,112.0,523.0,32.0
266.0,30.0,777.0,235.0,223.0
58.0,76.0,101.0,429.0,201.0
236.0,141.0,68.0,81.0,35.0
62.0,11.0,103.0,51.0,99.0
122.0,64.0,517.0,145.0,53.0
62.0,126.0,103.0,221.0,875.0
79.0,72.0,777.0,145.0,32.0
164.0,11.0,17.0,81.0,235.0
8.0,236.0,131.0,145.0,45.0
6.0,35.0,134.0,202.0,89.0
154.0,234.0,238.0,145.0,117.0
41.0,59.0,112.0,202.0,53.0
887.0,200.0,103.0,119.0,25.0
67.0,64.0,777.0,51.0,25.0
164.0,104.0,517.0,81.0,235.0
36.0,200.0,238.0,523.0,432.0
44.0,203.0,131.0,236.0,50.0
122.0,29.0,4.0,145.0,53.0
24.0,234.0,517.0,81.0,350.0
39.0,5.0,38.0,429.0,497.0
117.0,64.0,268.0,523.0,111.0
67.0,421.0,131.0,51.0,350.0
113.0,200.0,55.0,412.0,222.0
876.0,154.0,56.0,221.0,99.0
114.0,121.0,7.0,145.0,53.0
122.0,200.0,26.0,221.0,147.0
223.0,203.0,517.0,145.0,57.0
74.0,234.0,81.0,157.0,21.0
28.0,11.0,112.0,236.0,201.0
104.0,131.0,268.0,360.0,101.0
57.0,154.0,246.0,202.0,412.0
86.0,5.0,112.0,81.0,875.0
85.0,234.0,103.0,523.0,432.0
98.0,59.0,112.0,81.0,99.0
67.0,60.0,777.0,63.0,235.0
54.0,234.0,112.0,221.0,555.0
67.0,91.0,68.0,202.0,76.0
113.0,200.0,103.0,429.0,79.0
2.0,106.0,268.0,222.0,412.0
517.0,64.0,777.0,21.0,54.0
68.0,62.0,26.0,221.0,267.0
429.0,876.0,777.0,145.0,26.0
82.0,200.0,157.0,236.0,555.0
39.0,64.0,79.0,145.0,888.0
887.0,59.0,238.0,221.0,350.0
122.0,62.0,42.0,22.0,101.0
876.0,64.0,103.0,145.0,99.0
114.0,64.0,517.0,81.0,497.0
10.0,59.0,103.0,202.0,43.0
58.0,104.0,246.0,51.0,53.0
17.0,234.0,238.0,202.0,555.0
122.0,59.0,517.0,202.0,101.0
112.0,32.0,157.0,236.0,235.0
126.0,238.0,268.0,236.0,267.0
777.0,154.0,103.0,221.0,57.0
10.0,62.0,246.0,119.0,555.0
75.0,141.0,161.0,81.0,350.0
106.0,141.0,84.0,523.0,412.0
122.0,35.0,157.0,145.0,50.0
75.0,64.0,157.0,51.0,876.0
10.0,131.0,777.0,236.0,89.0
78.0,876.0,112.0,81.0,25.0
39.0,76.0,23.0,145.0,412.0
555.0,141.0,55.0,81.0,19.0
122.0,24.0,112.0,21.0,235.0
157.0,154.0,84.0,236.0,26.0
54.0,62.0,777.0,23.0,25.0
63.0,102.0,99.0,22.0,25.0
62.0,30.0,777.0,145.0,89.0
126.0,62.0,517.0,81.0,147.0
114.0,28.0,236.0,163.0,57.0
223.0,234.0,7.0,15.0,99.0
14.0,141.0,45.0,429.0,888.0
58.0,64.0,81.0,429.0,154.0
92.0,78.0,7.0,145.0,235.0
150.0,64.0,887.0,235.0,223.0
79.0,76.0,157.0,429.0,32.0
102.0,64.0,99.0,202.0,81.0
223.0,876.0,61.0,222.0,89.0
887.0,59.0,268.0,21.0,63.0
10.0,254.0,90.0,81.0,235.0
113.0,427.0,166.0,30.0,12.0
517.0,238.0,142.0,29.0,518.0
133.0,64.0,55.0,22.0,50.0
57.0,121.0,99.0,222.0,43.0
875.0,11.0,91.0,51.0,99.0
420.0,104.0,103.0,81.0,43.0
17.0,76.0,777.0,51.0,99.0
69.0,11.0,517.0,360.0,111.0
875.0,62.0,777.0,67.0,99.0
58.0,20.0,238.0,221.0,350.0
14.0,76.0,7.0,236.0,54.0
114.0,11.0,157.0,222.0,78.0
777.0,131.0,22.0,81.0,117.0
122.0,203.0,42.0,202.0,432.0
240.0,254.0,112.0,29.0,555.0
85.0,106.0,99.0,22.0,235.0
41.0,62.0,555.0,523.0,142.0
86.0,64.0,268.0,429.0,111.0
39.0,104.0,112.0,81.0,888.0
24.0,11.0,26.0,236.0,89.0
69.0,33.0,7.0,81.0,12.0
23.0,121.0,517.0,67.0,350.0
92.0,64.0,127.0,360.0,111.0
24.0,245.0,246.0,202.0,16.0
223.0,131.0,18.0,145.0,57.0
54.0,9.0,157.0,101.0,99.0
11.0,23.0,39.0,67.0,143.0
36.0,104.0,68.0,110.0,99.0
67.0,131.0,157.0,145.0,111.0
875.0,254.0,38.0,81.0,555.0
164.0,78.0,39.0,21.0,111.0
10.0,121.0,84.0,81.0,143.0
6.0,104.0,238.0,202.0,25.0
164.0,131.0,91.0,29.0,53.0
41.0,238.0,1.0,81.0,221.0
2.0,203.0,157.0,51.0,555.0
39.0,131.0,157.0,29.0,25.0
41.0,141.0,777.0,236.0,79.0
10.0,104.0,103.0,81.0,267.0
23.0,91.0,112.0,15.0,350.0
122.0,131.0,157.0,81.0,43.0
39.0,64.0,142.0,360.0,555.0
39.0,246.0,7.0,429.0,111.0
41.0,64.0,103.0,221.0,350.0
887.0,59.0,166.0,360.0,497.0
41.0,9.0,103.0,119.0,26.0
777.0,104.0,517.0,157.0,497.0
223.0,131.0,236.0,115.0,101.0
106.0,203.0,42.0,29.0,412.0
875.0,102.0,84.0,360.0,555.0
75.0,78.0,166.0,81.0,101.0
887.0,121.0,134.0,145.0,29.0
82.0,200.0,142.0,429.0,89.0
14.0,246.0,34.0,81.0,201.0
114.0,82.0,157.0,22.0,143.0
420.0,48.0,99.0,67.0,235.0
76.0,107.0,55.0,221.0,43.0
10.0,163.0,80.0,22.0,101.0
82.0,887.0,711.0,221.0,350.0
78.0,254.0,25.0,81.0,161.0
39.0,200.0,517.0,202.0,134.0
223.0,245.0,103.0,81.0,53.0
122.0,131.0,777.0,29.0,350.0
39.0,141.0,103.0,119.0,497.0
39.0,62.0,112.0,202.0,45.0
92.0,19.0,103.0,222.0,111.0
41.0,200.0,26.0,236.0,235.0
114.0,421.0,25.0,202.0,101.0
5.0,9.0,17.0,145.0,143.0
777.0,32.0,99.0,221.0,518.0
200.0,30.0,238.0,81.0,888.0
122.0,78.0,131.0,360.0,111.0
74.0,106.0,39.0,81.0,22.0
58.0,79.0,268.0,145.0,555.0
122.0,59.0,84.0,236.0,497.0
86.0,79.0,42.0,145.0,147.0
41.0,121.0,101.0,119.0,267.0
86.0,76.0,54.0,67.0,53.0
420.0,254.0,517.0,22.0,350.0
67.0,234.0,50.0,81.0,99.0
777.0,63.0,75.0,202.0,350.0
98.0,11.0,39.0,81.0,235.0
68.0,421.0,39.0,221.0,117.0
107.0,427.0,238.0,235.0,223.0
122.0,30.0,91.0,29.0,111.0
106.0,11.0,38.0,81.0,555.0
57.0,245.0,246.0,51.0,25.0
126.0,102.0,166.0,202.0,35.0
126.0,77.0,45.0,81.0,111.0
98.0,876.0,127.0,236.0,117.0
777.0,104.0,79.0,221.0,350.0
107.0,234.0,7.0,202.0,40.0
36.0,141.0,245.0,236.0,235.0
114.0,48.0,105.0,81.0,16.0
98.0,30.0,157.0,29.0,555.0
10.0,234.0,103.0,119.0,147.0
5.0,32.0,42.0,18.0,21.0
22.0,113.0,238.0,119.0,117.0
106.0,234.0,39.0,360.0,235.0
17.0,91.0,54.0,18.0,117.0
23.0,64.0,55.0,22.0,235.0
82.0,76.0,4.0,81.0,555.0
876.0,131.0,157.0,202.0,888.0
82.0,200.0,112.0,498.0,497.0
24.0,234.0,268.0,523.0,117.0
86.0,245.0,10.0,145.0,16.0
102.0,234.0,221.0,360.0,497.0
113.0,62.0,112.0,498.0,111.0
429.0,17.0,4.0,222.0,25.0
41.0,200.0,69.0,236.0,412.0
82.0,121.0,4.0,145.0,16.0
67.0,104.0,235.0,360.0,432.0
107.0,245.0,103.0,81.0,22.0
79.0,113.0,238.0,202.0,43.0
107.0,131.0,246.0,81.0,432.0
2.0,32.0,39.0,115.0,22.0
78.0,203.0,103.0,81.0,53.0
10.0,35.0,74.0,145.0,432.0
58.0,11.0,112.0,21.0,45.0
36.0,254.0,55.0,81.0,53.0
102.0,62.0,127.0,81.0,44.0
516.0,203.0,112.0,235.0,223.0
113.0,131.0,91.0,3.0,119.0
150.0,77.0,142.0,235.0,223.0
876.0,131.0,238.0,429.0,53.0
54.0,82.0,39.0,236.0,497.0
150.0,131.0,157.0,115.0,45.0
875.0,62.0,517.0,360.0,32.0
10.0,203.0,7.0,221.0,99.0
79.0,131.0,42.0,222.0,34.0
41.0,245.0,112.0,81.0,350.0
39.0,32.0,103.0,21.0,154.0
8.0,163.0,91.0,145.0,12.0
10.0,131.0,157.0,360.0,526.0
54.0,104.0,103.0,223.0,235.0
517.0,76.0,21.0,157.0,45.0
200.0,62.0,39.0,221.0,29.0
82.0,48.0,268.0,360.0,350.0
104.0,33.0,4.0,221.0,99.0
119.0,141.0,518.0,145.0,53.0
85.0,76.0,238.0,81.0,99.0
10.0,113.0,55.0,202.0,147.0
50.0,5.0,112.0,18.0,25.0
150.0,102.0,104.0,110.0,267.0
113.0,200.0,99.0,81.0,12.0
777.0,48.0,39.0,360.0,111.0
107.0,427.0,7.0,221.0,350.0
13.0,62.0,112.0,18.0,497.0
777.0,203.0,157.0,18.0,235.0
36.0,91.0,200.0,145.0,25.0
67.0,33.0,112.0,145.0,154.0
122.0,24.0,55.0,81.0,29.0
30.0,19.0,99.0,202.0,235.0
101.0,11.0,10.0,51.0,53.0
67.0,203.0,268.0,360.0,35.0
62.0,11.0,39.0,81.0,143.0
41.0,141.0,112.0,96.0,37.0
85.0,777.0,517.0,110.0,43.0
41.0,28.0,105.0,221.0,37.0
67.0,86.0,39.0,29.0,888.0
107.0,64.0,42.0,222.0,117.0
102.0,76.0,777.0,235.0,43.0
23.0,234.0,103.0,222.0,143.0
27.0,154.0,238.0,235.0,223.0
164.0,76.0,103.0,360.0,412.0
92.0,19.0,517.0,29.0,101.0
86.0,131.0,19.0,145.0,432.0
30.0,33.0,238.0,221.0,223.0
113.0,77.0,517.0,119.0,412.0
82.0,203.0,497.0,81.0,154.0
45.0,91.0,31.0,523.0,147.0
114.0,234.0,142.0,81.0,78.0
107.0,427.0,163.0,29.0,12.0
133.0,200.0,517.0,429.0,888.0
266.0,131.0,238.0,145.0,53.0
516.0,245.0,711.0,221.0,888.0
24.0,64.0,39.0,119.0,555.0
164.0,76.0,711.0,81.0,3.0
875.0,106.0,555.0,81.0,235.0
777.0,20.0,517.0,110.0,111.0
106.0,23.0,122.0,360.0,57.0
24.0,68.0,64.0,51.0,21.0
80.0,154.0,103.0,236.0,497.0
113.0,120.0,34.0,202.0,3.0
876.0,203.0,112.0,235.0,555.0
85.0,33.0,246.0,360.0,888.0
875.0,19.0,45.0,81.0,497.0
164.0,421.0,90.0,360.0,53.0
420.0,121.0,518.0,119.0,101.0
23.0,60.0,147.0,236.0,267.0
268.0,203.0,517.0,202.0,555.0
107.0,91.0,518.0,429.0,201.0
86.0,234.0,103.0,360.0,43.0
223.0,11.0,13.0,221.0,111.0
126.0,33.0,39.0,69.0,555.0
114.0,113.0,777.0,96.0,117.0
875.0,35.0,134.0,145.0,235.0
41.0,104.0,517.0,81.0,161.0
41.0,131.0,111.0,360.0,16.0
90.0,104.0,84.0,236.0,350.0
5.0,141.0,112.0,145.0,53.0
876.0,62.0,133.0,360.0,111.0
875.0,64.0,112.0,81.0,117.0
6.0,106.0,84.0,221.0,16.0
78.0,245.0,84.0,81.0,350.0
85.0,141.0,39.0,145.0,888.0
150.0,517.0,91.0,119.0,63.0
10.0,141.0,39.0,222.0,16.0
39.0,246.0,134.0,51.0,40.0
164.0,104.0,711.0,81.0,147.0
17.0,203.0,268.0,119.0,888.0
777.0,5.0,38.0,221.0,117.0
266.0,32.0,45.0,236.0,53.0
166.0,154.0,55.0,81.0,21.0
41.0,234.0,517.0,81.0,350.0
106.0,104.0,61.0,236.0,267.0
875.0,5.0,157.0,236.0,53.0
122.0,131.0,777.0,18.0,432.0
19.0,203.0,115.0,81.0,117.0
107.0,29.0,99.0,5.0,44.0
50.0,121.0,112.0,81.0,888.0
114.0,48.0,142.0,22.0,117.0
887.0,64.0,142.0,81.0,43.0
41.0,141.0,103.0,236.0,555.0
876.0,412.0,157.0,429.0,78.0
150.0,64.0,13.0,21.0,89.0
517.0,62.0,13.0,81.0,143.0
82.0,113.0,74.0,498.0,21.0
98.0,64.0,4.0,145.0,412.0
50.0,141.0,42.0,15.0,555.0
777.0,72.0,68.0,523.0,235.0
126.0,203.0,516.0,81.0,53.0
150.0,5.0,99.0,51.0,45.0
23.0,131.0,157.0,81.0,40.0
420.0,234.0,42.0,67.0,111.0
75.0,141.0,777.0,89.0,21.0
126.0,11.0,517.0,221.0,161.0
112.0,154.0,39.0,429.0,43.0
78.0,200.0,61.0,429.0,111.0
98.0,60.0,103.0,29.0,888.0
86.0,5.0,115.0,221.0,350.0
58.0,59.0,112.0,21.0,80.0
17.0,154.0,142.0,145.0,12.0
75.0,35.0,80.0,236.0,89.0
122.0,203.0,42.0,101.0,235.0
92.0,421.0,7.0,67.0,53.0
113.0,203.0,7.0,202.0,101.0
39.0,121.0,238.0,222.0,63.0
420.0,200.0,142.0,21.0,89.0
875.0,203.0,50.0,51.0,22.0
777.0,78.0,34.0,81.0,72.0
114.0,76.0,55.0,119.0,412.0
62.0,126.0,112.0,202.0,350.0
164.0,102.0,101.0,22.0,147.0
39.0,62.0,777.0,115.0,101.0
23.0,234.0,131.0,67.0,117.0
92.0,113.0,45.0,81.0,89.0
14.0,254.0,268.0,523.0,147.0
78.0,141.0,245.0,429.0,875.0
79.0,106.0,103.0,235.0,2.0
126.0,62.0,103.0,22.0,43.0
48.0,64.0,142.0,429.0,412.0
106.0,11.0,4.0,67.0,134.0
41.0,104.0,103.0,39.0,53.0
8.0,62.0,7.0,429.0,235.0
126.0,76.0,157.0,81.0,111.0
266.0,60.0,112.0,202.0,497.0
98.0,30.0,777.0,145.0,37.0
875.0,876.0,21.0,99.0,223.0
36.0,9.0,39.0,81.0,32.0
112.0,131.0,8.0,221.0,50.0
113.0,106.0,55.0,29.0,25.0
420.0,68.0,13.0,145.0,111.0
875.0,64.0,39.0,81.0,99.0
86.0,157.0,131.0,221.0,117.0
23.0,777.0,101.0,81.0,16.0
887.0,234.0,111.0,360.0,55.0
202.0,246.0,112.0,81.0,235.0
39.0,62.0,81.0,145.0,25.0
17.0,234.0,103.0,360.0,89.0
85.0,64.0,517.0,221.0,117.0
266.0,76.0,234.0,523.0,37.0
41.0,141.0,14.0,81.0,235.0
112.0,35.0,238.0,29.0,497.0
420.0,154.0,876.0,18.0,555.0
82.0,11.0,3.0,51.0,25.0
234.0,62.0,517.0,145.0,111.0
45.0,203.0,238.0,81.0,147.0
82.0,200.0,134.0,221.0,350.0
68.0,234.0,7.0,202.0,101.0
875.0,11.0,131.0,145.0,99.0
74.0,106.0,55.0,96.0,50.0
78.0,62.0,3.0,81.0,201.0
516.0,76.0,26.0,360.0,555.0
106.0,17.0,39.0,222.0,101.0
75.0,102.0,91.0,51.0,57.0
86.0,79.0,517.0,221.0,53.0
114.0,154.0,91.0,145.0,99.0
56.0,238.0,517.0,360.0,111.0
126.0,64.0,157.0,81.0,36.0
777.0,131.0,122.0,145.0,555.0
39.0,44.0,7.0,202.0,101.0
84.0,238.0,154.0,360.0,12.0
266.0,203.0,517.0,45.0,235.0
876.0,35.0,777.0,429.0,350.0
133.0,245.0,711.0,360.0,412.0
420.0,11.0,45.0,145.0,99.0
875.0,60.0,61.0,81.0,235.0
134.0,25.0,81.0,91.0,29.0
17.0,104.0,103.0,51.0,57.0
164.0,48.0,84.0,429.0,12.0
69.0,64.0,777.0,360.0,57.0
266.0,421.0,112.0,236.0,350.0
55.0,200.0,98.0,29.0,888.0
122.0,56.0,103.0,96.0,111.0
106.0,203.0,517.0,81.0,350.0
67.0,99.0,238.0,202.0,63.0
200.0,141.0,39.0,221.0,147.0
24.0,64.0,7.0,81.0,350.0
62.0,131.0,101.0,236.0,412.0
22.0,245.0,238.0,498.0,99.0
75.0,9.0,777.0,145.0,16.0
150.0,11.0,2.0,21.0,111.0
420.0,200.0,42.0,15.0,54.0
38.0,876.0,39.0,360.0,235.0
78.0,245.0,517.0,22.0,201.0
99.0,200.0,45.0,81.0,161.0
41.0,11.0,246.0,29.0,53.0
887.0,30.0,777.0,81.0,223.0
122.0,421.0,103.0,429.0,111.0
420.0,64.0,157.0,202.0,80.0
223.0,141.0,103.0,145.0,50.0
122.0,62.0,50.0,21.0,45.0
84.0,56.0,236.0,360.0,89.0
24.0,78.0,84.0,81.0,1.0
427.0,131.0,157.0,236.0,40.0
24.0,64.0,34.0,360.0,111.0
54.0,62.0,517.0,81.0,63.0
887.0,64.0,69.0,81.0,53.0
114.0,131.0,777.0,51.0,25.0
75.0,76.0,711.0,15.0,53.0
104.0,203.0,7.0,81.0,350.0
150.0,234.0,27.0,67.0,888.0
38.0,64.0,39.0,145.0,53.0
106.0,91.0,517.0,222.0,117.0
122.0,20.0,136.0,81.0,43.0
114.0,32.0,38.0,221.0,267.0
106.0,245.0,777.0,360.0,111.0
240.0,64.0,84.0,222.0,117.0
150.0,421.0,69.0,202.0,43.0
17.0,64.0,8.0,202.0,34.0
113.0,234.0,238.0,115.0,80.0
114.0,234.0,238.0,221.0,101.0
164.0,11.0,777.0,81.0,117.0
223.0,78.0,112.0,498.0,268.0
69.0,200.0,84.0,157.0,111.0
104.0,62.0,69.0,81.0,57.0
150.0,113.0,59.0,67.0,50.0
777.0,427.0,61.0,15.0,117.0
107.0,154.0,142.0,81.0,37.0
8.0,62.0,105.0,81.0,147.0
63.0,200.0,7.0,145.0,235.0
150.0,20.0,268.0,360.0,555.0
10.0,200.0,112.0,498.0,147.0
150.0,24.0,777.0,202.0,201.0
126.0,9.0,45.0,498.0,101.0
78.0,76.0,154.0,22.0,235.0
266.0,106.0,112.0,81.0,117.0
429.0,876.0,777.0,360.0,350.0
41.0,28.0,91.0,81.0,555.0
150.0,203.0,58.0,145.0,235.0
777.0,102.0,112.0,157.0,526.0
420.0,48.0,142.0,236.0,89.0
17.0,78.0,99.0,110.0,350.0
141.0,5.0,163.0,145.0,89.0
131.0,98.0,42.0,236.0,267.0
777.0,64.0,103.0,222.0,53.0
96.0,104.0,3.0,166.0,201.0
17.0,131.0,45.0,875.0,18.0
82.0,113.0,103.0,157.0,99.0
266.0,77.0,518.0,81.0,16.0
80.0,33.0,777.0,221.0,43.0
85.0,104.0,202.0,81.0,99.0
154.0,421.0,246.0,29.0,43.0
39.0,203.0,131.0,236.0,350.0
122.0,200.0,112.0,67.0,27.0
79.0,104.0,238.0,67.0,12.0
777.0,421.0,112.0,235.0,555.0
122.0,48.0,39.0,81.0,43.0
27.0,200.0,68.0,22.0,89.0
24.0,131.0,101.0,360.0,111.0
150.0,56.0,34.0,236.0,888.0
113.0,104.0,55.0,81.0,497.0
48.0,163.0,112.0,119.0,26.0
35.0,141.0,13.0,429.0,111.0
72.0,102.0,39.0,221.0,350.0
41.0,421.0,42.0,235.0,43.0
8.0,79.0,157.0,81.0,432.0
36.0,141.0,7.0,15.0,63.0
876.0,122.0,517.0,81.0,888.0
517.0,32.0,268.0,81.0,711.0
29.0,131.0,104.0,157.0,41.0
54.0,76.0,58.0,202.0,101.0
517.0,421.0,777.0,81.0,117.0
875.0,200.0,711.0,81.0,117.0
887.0,48.0,18.0,22.0,50.0
41.0,32.0,1.0,145.0,12.0
92.0,141.0,131.0,81.0,4.0
150.0,104.0,517.0,222.0,22.0
114.0,11.0,238.0,29.0,53.0
84.0,200.0,11.0,523.0,236.0
85.0,203.0,22.0,81.0,7.0
113.0,200.0,7.0,81.0,875.0
86.0,876.0,80.0,360.0,111.0
112.0,64.0,74.0,202.0,161.0
164.0,131.0,238.0,236.0,267.0
41.0,141.0,777.0,115.0,74.0
57.0,203.0,99.0,145.0,117.0
83.0,62.0,13.0,110.0,235.0
92.0,78.0,157.0,81.0,26.0
266.0,104.0,99.0,498.0,117.0
105.0,203.0,777.0,81.0,161.0
79.0,234.0,147.0,498.0,53.0
106.0,254.0,112.0,67.0,235.0
126.0,33.0,4.0,81.0,12.0
240.0,60.0,38.0,360.0,99.0
8.0,141.0,157.0,81.0,22.0
268.0,64.0,238.0,202.0,99.0
8.0,11.0,7.0,67.0,117.0
126.0,64.0,84.0,81.0,432.0
875.0,35.0,4.0,202.0,101.0
2.0,254.0,103.0,360.0,53.0
876.0,234.0,711.0,81.0,497.0
254.0,104.0,517.0,145.0,111.0
78.0,33.0,103.0,81.0,43.0
68.0,77.0,4.0,145.0,555.0
62.0,876.0,4.0,81.0,29.0
82.0,200.0,221.0,145.0,53.0
86.0,238.0,42.0,51.0,111.0
126.0,78.0,101.0,202.0,99.0
41.0,78.0,517.0,236.0,267.0
119.0,200.0,777.0,145.0,111.0
516.0,245.0,112.0,29.0,142.0
10.0,78.0,131.0,145.0,101.0
68.0,141.0,777.0,67.0,50.0
420.0,234.0,7.0,360.0,32.0
44.0,234.0,103.0,202.0,22.0
126.0,60.0,55.0,81.0,43.0
113.0,200.0,55.0,429.0,44.0
107.0,33.0,711.0,221.0,147.0
67.0,75.0,7.0,145.0,350.0
106.0,141.0,236.0,81.0,99.0
41.0,163.0,91.0,67.0,99.0
39.0,59.0,4.0,360.0,21.0
141.0,254.0,41.0,202.0,43.0
10.0,60.0,39.0,360.0,44.0
68.0,200.0,84.0,67.0,103.0
39.0,62.0,34.0,222.0,555.0
41.0,154.0,8.0,202.0,63.0
157.0,141.0,69.0,518.0,101.0
86.0,62.0,112.0,21.0,22.0
41.0,64.0,166.0,202.0,111.0
887.0,120.0,92.0,81.0,21.0
13.0,141.0,157.0,202.0,161.0
106.0,200.0,112.0,145.0,555.0
85.0,64.0,3.0,222.0,25.0
58.0,104.0,13.0,360.0,54.0
10.0,11.0,1.0,51.0,99.0
516.0,48.0,238.0,29.0,89.0
106.0,234.0,39.0,360.0,53.0
517.0,876.0,64.0,222.0,117.0
122.0,62.0,7.0,221.0,350.0
32.0,20.0,54.0,221.0,25.0
80.0,64.0,7.0,236.0,432.0
41.0,131.0,157.0,115.0,111.0
154.0,234.0,134.0,223.0,235.0
75.0,64.0,7.0,145.0,555.0
238.0,35.0,157.0,22.0,99.0
122.0,163.0,8.0,81.0,147.0
164.0,64.0,112.0,221.0,117.0
113.0,64.0,268.0,81.0,32.0
79.0,141.0,517.0,67.0,12.0
133.0,62.0,711.0,235.0,223.0
777.0,104.0,4.0,81.0,53.0
31.0,106.0,166.0,81.0,43.0
113.0,32.0,63.0,39.0,101.0
154.0,147.0,7.0,145.0,91.0
10.0,56.0,90.0,360.0,111.0
154.0,64.0,103.0,96.0,117.0
122.0,200.0,157.0,145.0,235.0
517.0,234.0,84.0,81.0,22.0
85.0,30.0,39.0,202.0,101.0
84.0,141.0,55.0,81.0,74.0
122.0,121.0,711.0,145.0,147.0
150.0,131.0,112.0,67.0,53.0
54.0,104.0,105.0,221.0,497.0
517.0,62.0,238.0,67.0,22.0
27.0,11.0,55.0,222.0,111.0
150.0,30.0,7.0,29.0,555.0
200.0,28.0,777.0,119.0,45.0
122.0,91.0,34.0,81.0,43.0
102.0,56.0,7.0,236.0,53.0
85.0,35.0,105.0,67.0,117.0
17.0,131.0,38.0,202.0,161.0
122.0,120.0,7.0,67.0,25.0
266.0,104.0,103.0,360.0,111.0
41.0,19.0,112.0,360.0,111.0
8.0,64.0,517.0,223.0,235.0
39.0,104.0,42.0,360.0,111.0
82.0,56.0,777.0,29.0,497.0
157.0,64.0,268.0,145.0,875.0
